,task1,task2,task3,task4,task5,task6,task7,task8,task9,task10,task11
1904,0.67,0.01,0.07066666666666667,0.02,0.0,0.0,0.025,0.0,0.035,0.04,0.005
1905,0.0,0.01,0.0,0.0,0.0,0.01,0.01,0.0,0.03,0.0,0.01
1906,0.0,0.01,0.01,0.0,0.0,0.0,0.08,0.0,0.1,0.01,0.0
1907,0.0,0.01,0.04,0.0,0.0,0.003333333333333333,0.11,0.0,0.07,0.05,0.0
1908,0.0,0.04566666666666666,0.061166666666666675,0.0,0.0,0.0,0.0,0.0,0.06,0.5429999999999999,0.0025
1909,0.0,0.0,0.441,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.0
1910,0.2,0.05416666666666666,0.11516666666666668,0.03,0.02,0.0025,0.02,0.02,0.07,0.12666666666666665,0.025
1911,0.01,0.01,0.09,0.0,0.01,0.0,0.02,0.0,0.045,0.025,0.0
1912,0.0,0.025,0.02,0.01,0.02,0.0,0.06499999999999999,0.01,0.08333333333333334,0.16,0.01
1913,0.79,0.0,0.06,0.0,0.0,0.0,0.02,0.0,0.01,0.03,0.0
1914,0.0,0.6241666666666668,0.67,0.0,0.01,0.0,0.0025,0.0,0.02,0.56,0.06666666666666667
1915,0.01,0.0025,0.042666666666666665,0.0,0.0,0.0,0.05,0.0,0.07666666666666667,0.02,0.0
1916,0.01,0.03,0.02,0.0,0.0,0.003333333333333333,0.03,0.02,0.03,0.075,0.0
1917,0.0,0.0,0.08,0.0,0.0,0.0,0.02,0.0,0.04,0.01,0.0
1918,0.0,0.035,0.07738095238095237,0.03,0.01,0.0,0.0,0.01,0.03,0.18666666666666668,0.0
1919,0.08,0.014499999999999999,0.011666666666666665,0.0,0.01,0.0,0.02,0.01,0.09333333333333334,0.05,0.0
1920,0.37,0.04,0.01,0.0,0.0,0.0,0.01,0.0,0.0,0.03,0.0
1921,0.01,0.03,0.01,0.01,0.02,0.0016666666666666666,0.0,0.0,0.04,0.15314285714285714,0.003333333333333333
1922,0.02,0.05,0.028333333333333332,0.02,0.0,0.01,0.03,0.02,0.03666666666666667,0.06,0.0
1923,0.0,0.0,0.01,0.0,0.0,0.0,0.41633333333333333,0.0,0.4885,0.0,0.0
1924,0.02,0.02,0.05,0.01,0.01,0.02,0.005,0.02,0.07,0.1,0.0
1925,0.02,0.03,0.03,0.02,0.013333333333333332,0.005,0.09,0.013333333333333332,0.0175,0.04,0.0
1926,0.01,0.01,0.04,0.01,0.04,0.0,0.07,0.0,0.09666666666666666,0.125,0.0
1927,0.0,0.0,0.03,0.0,0.0,0.01,0.02,0.0,0.02,0.01,0.0
1928,0.01,0.0075,0.005,0.0,0.03,0.0,0.02,0.0,0.021666666666666664,0.01,0.0
1929,0.0,0.1,0.07666666666666666,0.03,0.015,0.0,0.07,0.02,0.08,0.13333333333333333,0.0
1930,0.38,0.0,0.03,0.0,0.0,0.0,0.01,0.0,0.02,0.003333333333333333,0.0
1931,0.0,0.0,0.0225,0.0,0.0,0.0,0.05,0.0,0.0,0.02,0.0
1932,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.0
1933,0.0,0.0,0.03,0.01,0.0,0.0,0.04,0.0,0.05,0.02,0.003333333333333333
1934,0.0,0.01,0.01,0.0,0.013333333333333332,0.01,0.3798809523809525,0.0,0.003333333333333333,0.01,0.003333333333333333
1935,0.0,0.01,0.13,0.0,0.0,0.0,0.025,0.0,0.04,0.02,0.0
1936,0.01,0.0,0.012,0.0,0.003333333333333333,0.0,0.0175,0.0,0.01,0.02,0.01
1937,0.0,0.0,0.31616666666666665,0.0,0.01,0.0,0.0,0.01,0.02,0.2613333333333333,0.01
1938,0.76,0.027999999999999997,0.07,0.01,0.02,0.0,0.02,0.0,0.03,0.05,0.0
1939,0.65,0.025,0.01,0.02,0.01,0.0,0.01,0.01,0.01,0.07,0.0
1940,0.0,0.01,0.06,0.0,0.0,0.0,0.13,0.0,0.27,0.02,0.02
1941,0.01,0.1583333333333333,0.16399999999999998,0.0,0.0,0.0,0.03,0.0,0.04,0.10266666666666666,0.223
1942,0.0,0.04,0.0575,0.0,0.016666666666666666,0.01,0.03,0.01,0.03666666666666667,0.24,0.0
1943,0.0,0.01,0.025,0.0,0.01,0.0,0.01,0.01,0.02,0.0775,0.0
1944,0.02,0.045,0.06,0.01,0.01,0.0075,0.03666666666666667,0.0,0.08,0.29,0.01
1945,0.0,0.01,0.01,0.0,0.0,0.0,0.01,0.0,0.01,0.03,0.01
1946,0.0,0.03166666666666666,0.05833333333333333,0.0,0.01,0.0,0.02,0.0,0.01,0.10333333333333332,0.0
1947,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.12,0.04,0.0
1948,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1949,0.85,0.01,0.015,0.0,0.0,0.0,0.02,0.01,0.03,0.055,0.0
1950,0.0,0.07,0.05,0.0,0.0,0.0,0.02,0.0,0.01,0.02,0.004
1951,0.0,0.0,0.01,0.0,0.0,0.0,0.01,0.0,0.01,0.0125,0.0
1952,0.0,0.01,0.03,0.0,0.0,0.0,0.0,0.01,0.09285714285714285,0.016666666666666666,0.0
1953,0.01,0.01,0.02,0.0,0.0,0.02,0.03,0.0,0.05,0.0,0.0
1954,0.01,0.01,0.06,0.0,0.0,0.0,0.01,0.01,0.04,0.05,0.0
1955,0.0,0.04683333333333334,0.046000000000000006,0.0,0.0,0.0,0.0,0.0,0.01,0.06,0.01
1956,0.0,0.04,0.155,0.01,0.025,0.0,0.07,0.0,0.16,0.05,0.01
1957,0.0,0.019333333333333334,0.096,0.0,0.0,0.0,0.0,0.0,0.0,0.7493333333333334,0.0
1958,0.01,0.04,0.12749999999999997,0.02,0.08083333333333333,0.036000000000000004,0.06,0.04,0.06,0.04,0.02
1959,0.02,0.0375,0.026000000000000002,0.0,0.015,0.0,0.07,0.01,0.055,0.045,0.0
1960,0.01,0.0,0.02,0.0,0.0,0.0,0.17,0.01,0.06833333333333333,0.03,0.0
1961,0.01,0.05,0.02333333333333333,0.0,0.03,0.0,0.0,0.0,0.19,0.59,0.0
1962,0.0,0.01,0.0,0.0,0.0,0.0,0.015,0.01,0.04,0.48,0.0
1963,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.05,0.08,0.0
1964,0.0,0.0,0.01,0.0,0.0,0.0,0.01,0.0,0.01,0.05,0.0
1965,0.0,0.0,0.12,0.0,0.0,0.0,0.04,0.0,0.0,0.01,0.0
1966,0.02,0.03,0.05,0.0,0.0,0.0,0.02,0.01,0.032,0.225,0.03
1967,0.95,0.026000000000000002,0.02333333333333333,0.0,0.02,0.0,0.0,0.01,0.01,0.02,0.0
1968,0.0,0.0,0.05,0.0,0.0,0.0,0.03,0.02,0.03,0.1,0.0
1969,0.0,0.0,0.18,0.0,0.01,0.0,0.01,0.0,0.02,0.115,0.0
1970,0.0,0.015,0.06,0.01,0.003333333333333333,0.0,0.05,0.0,0.05,0.13666666666666666,0.0
1971,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0
1972,0.0,0.01,0.6416666666666667,0.0,0.0,0.0,0.01,0.0,0.6366666666666667,0.16,0.0
1973,0.01,0.01,0.03,0.0,0.0,0.0,0.03,0.0,0.03,0.01,0.0
1974,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.8123333333333334,0.0
1975,0.88,0.01,0.0,0.0,0.0,0.01,0.02,0.0,0.04,0.03,0.0
1976,0.0,0.0,0.01,0.0,0.0,0.0,0.01,0.0,0.05,0.02,0.0
1977,0.02,0.0,0.09357142857142858,0.0,0.02,0.01,0.03,0.0,0.02,0.06,0.0
1978,0.0,0.05,0.40521428571428575,0.0,0.0025,0.0,0.4524999999999999,0.0,0.01,0.026666666666666665,0.02
1979,0.01,0.016666666666666666,0.06166666666666666,0.0,0.0,0.0,0.03,0.01,0.04,0.10333333333333332,0.03
1980,0.01,0.0275,0.0725,0.01,0.01,0.01,0.03,0.01,0.04,0.16,0.0
1981,0.0,0.0,0.02,0.0,0.0,0.0,0.05,0.0,0.09,0.04,0.0
1982,0.0,0.03,0.04066666666666666,0.0,0.0,0.0,0.06,0.0,0.04,0.05,0.01
1983,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.02,0.0
1984,0.0,0.0,0.04833333333333334,0.0,0.049166666666666664,0.01,0.0,0.01,0.04,0.03666666666666667,0.0
1985,0.02,0.025,0.06,0.01,0.01,0.013333333333333332,0.06,0.01,0.084,0.04,0.0
1986,0.01,0.03,0.035,0.01,0.0,0.0,0.01,0.0,0.03,0.05,0.0
1987,0.0,0.0,0.14,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0
1988,0.01,0.0,0.14666666666666667,0.0,0.0,0.0,0.0,0.0,0.05,0.17,0.0
1989,0.0,0.025,0.01,0.0,0.0,0.0,0.12,0.0,0.07,0.01,0.0
1990,0.0,0.02,0.03,0.0,0.0,0.0,0.01,0.0,0.04,0.03,0.0
1991,0.0,0.0075,0.0,0.0,0.0,0.0,0.05,0.0,0.06,0.03,0.0
1992,0.11,0.02,0.01,0.0,0.0,0.0,0.03,0.0,0.04,0.035,0.01
1993,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0525,0.0,0.0
1994,0.0,0.23,0.406,0.0,0.0,0.0,0.01,0.0,0.31,0.125,0.0
1995,0.0,0.07,0.18,0.0,0.0,0.0,0.06,0.0,0.03,0.03,0.0
1996,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.07,0.06,0.0
1997,0.0,0.01,0.01,0.01,0.01,0.0,0.0,0.0,0.02,0.035,0.01
1998,0.0,0.0,0.04,0.0,0.0,0.0,0.0,0.0,0.015,0.02,0.0
1999,0.0,0.01,0.005,0.0,0.0,0.0,0.06,0.0,0.14,0.03,0.0
2000,0.02,0.0,0.075,0.0,0.0225,0.0,0.04,0.02,0.01,0.04,0.0
2001,0.16,0.003333333333333333,0.04666666666666667,0.01,0.02,0.01,0.01,0.01,0.02333333333333333,0.085,0.01
2002,0.02,0.021,0.21116666666666667,0.02,0.03,0.01,0.015,0.0,0.02,0.5586666666666666,0.017
2003,0.02,0.03,0.04,0.01,0.0,0.0,0.07,0.01,0.08,0.03,0.01
2004,0.77,0.01,0.03,0.0,0.0,0.0,0.01,0.01,0.006666666666666666,0.05,0.0
2005,0.0,0.02,0.045,0.0,0.01,0.0,0.034,0.0,0.08,0.1,0.0
2006,0.0,0.05,0.2175,0.0,0.0,0.0,0.05,0.0,0.06,0.06,0.0
2007,0.0,0.0,0.01,0.01,0.0,0.0,0.0,0.0,0.007142857142857143,0.04,0.0
2008,0.04,0.04,0.08833333333333333,0.0,0.013333333333333332,0.01,0.069,0.02,0.065,0.175,0.02
2009,0.0,0.01,0.0475,0.0,0.013928571428571427,0.020666666666666663,0.005,0.0,0.01,0.06,0.01
2010,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.05,0.04,0.0
2011,0.03,0.01,0.015,0.0,0.0025,0.0,0.61,0.01,0.03,0.05,0.01
2012,0.01,0.0,0.03,0.0,0.005,0.0,0.04,0.0,0.03,0.14800000000000002,0.0
2013,0.0,0.075,0.06,0.0,0.015,0.01,0.055,0.0,0.01,0.02,0.0
2014,0.0,0.03,0.065,0.0,0.01,0.01,0.15733333333333333,0.0025,0.094,0.036000000000000004,0.03
2015,0.0,0.0,0.0175,0.0,0.0,0.01,0.0,0.0,0.01,0.25,0.0
2016,0.0,0.01,0.0,0.0,0.0,0.003333333333333333,0.0,0.02,0.06,0.02,0.0
2017,0.01,0.04642857142857142,0.07166666666666667,0.0,0.015,0.0,0.055,0.0,0.05,0.36,0.0
2018,0.0,0.0,0.01,0.0,0.0,0.0,0.01,0.0,0.01,0.02,0.0
2019,0.01,0.010833333333333332,0.035,0.0,0.0,0.0,0.005,0.01,0.06,0.19,0.0
2020,0.0,0.0,0.01,0.0,0.0,0.0,0.015,0.0,0.07,0.03,0.0
2021,0.0,0.01,0.54,0.0,0.0,0.0,0.04,0.0,0.01,0.0,0.0
2022,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.02,0.04,0.0
2023,0.01,0.016,0.013333333333333332,0.0,0.01,0.0,0.03,0.0,0.04,0.08,0.01
2024,0.0,0.0,0.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025,0.01,0.01,0.055,0.0,0.0,0.02,0.09,0.0,0.04,0.11,0.015
2026,0.0,0.01,0.03,0.0,0.0,0.0,0.012,0.0,0.13,0.04,0.0
2027,0.0,0.0875,0.125,0.03,0.04,0.005,0.005,0.0,0.03,0.0825,0.0
2028,0.0,0.01,0.055,0.01,0.0,0.02,0.06,0.0,0.225,0.07666666666666666,0.0
2029,0.0,0.0,0.035,0.0,0.01,0.0,0.0,0.0,0.05,0.01,0.0
2030,0.0,0.01,0.02,0.04,0.0,0.0,0.0,0.0,0.02,0.09,0.0
2031,0.0,0.0,0.65,0.0,0.0,0.0,0.02,0.0,0.02,0.02,0.0
2032,0.0,0.0,0.025,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0
2033,0.0,0.0,0.01,0.0,0.0,0.0,0.05,0.0,0.24,0.0,0.0
2034,0.01,0.045,0.14,0.0,0.01,0.0,0.05,0.0,0.09333333333333332,0.2366666666666667,0.015
2035,0.06,0.013333333333333332,0.09916666666666668,0.01,0.0175,0.0,0.01,0.02,0.05916666666666666,0.04,0.013333333333333332
2036,0.0,0.01,0.61,0.0,0.02,0.0,0.01,0.0,0.04,0.0,0.0
2037,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.035,0.0
2038,0.04,0.035,0.0875,0.01,0.0,0.01,0.03833333333333333,0.0,0.06916666666666667,0.09166666666666667,0.03
2039,0.08,0.04666666666666666,0.08583333333333332,0.0,0.09,0.0,0.12,0.02,0.0275,0.134,0.07
2040,0.22,0.0,0.0175,0.0,0.0,0.0,0.0,0.01,0.03333333333333333,0.0675,0.006666666666666666
2041,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.05,0.0,0.0
2042,0.0,0.01,0.5466666666666666,0.0,0.0,0.0,0.04,0.0,0.01,0.01,0.0
2043,0.0,0.02,0.09583333333333333,0.0,0.014166666666666666,0.01,0.03,0.0,0.08833333333333333,0.10166666666666668,0.01
2044,0.0,0.02,0.01,0.01,0.0,0.0,0.02,0.0,0.03,0.04,0.0
2045,0.01,0.02,0.02,0.0,0.0,0.0,0.01,0.01,0.07,0.1455,0.004
2046,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.0
2047,0.0,0.01,0.0,0.0,0.01,0.01,0.0,0.0,0.03,0.0,0.0
2048,0.0,0.01,0.03,0.01,0.0,0.0,0.03,0.0,0.07,0.02,0.01
2049,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.005,0.0
2050,0.02,0.03,0.09333333333333334,0.04,0.015,0.0,0.0225,0.018500000000000003,0.07,0.21833333333333332,0.01
2051,0.0,0.0,0.02,0.0,0.0,0.0,0.04,0.0,0.02,0.05,0.01
2052,0.0,0.01,0.01,0.0,0.01,0.0,0.03,0.0,0.05,0.0,0.0
2053,0.0,0.01,0.0375,0.0,0.0,0.0,0.02,0.01,0.013999999999999999,0.26,0.01
2054,0.7,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.01,0.05,0.003333333333333333
2055,0.01,0.0025,0.04,0.0,0.0,0.0,0.05,0.0,0.06333333333333334,0.01,0.01
2056,0.03,0.22949999999999998,0.1796666666666667,0.0,0.01,0.0,0.06,0.01,0.1,0.09,0.01
2057,0.0,0.01,0.014785714285714286,0.0,0.0,0.0,0.01,0.0,0.0,0.71,0.0
2058,0.0,0.07333333333333333,0.023857142857142858,0.03,0.0,0.02,0.016666666666666666,0.01,0.114,0.11666666666666665,0.0
2059,0.0,0.0,0.0,0.0,0.0,0.0,0.045,0.0,0.61,0.003333333333333333,0.0
2060,0.0,0.02,0.049166666666666664,0.01,0.0,0.0,0.11666666666666665,0.005,0.16033333333333333,0.02333333333333333,0.0
2061,0.01,0.045,0.06,0.01,0.0,0.01,0.03333333333333333,0.01,0.06666666666666667,0.15,0.0
2062,0.01,0.03666666666666667,0.01,0.01,0.01,0.02,0.01,0.0,0.05333333333333333,0.0725,0.006666666666666666
2063,0.0,0.01,0.03166666666666666,0.0,0.0,0.005,0.03,0.0,0.02,0.03666666666666667,0.0
2064,0.01,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.05,0.03,0.0
2065,0.0,0.01,0.0,0.0,0.0,0.0,0.41097619047619055,0.0,0.3988333333333334,0.0,0.0
2066,0.0,0.0,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0
2067,0.0,0.0,0.0,0.01,0.0,0.0,0.02,0.0,0.0,0.0,0.0
2068,0.0,0.01,0.04,0.0,0.0,0.0,0.01,0.0,0.02,0.024,0.0
2069,0.0,0.01,0.0,0.0,0.0,0.0,0.04,0.0,0.035,0.01,0.0
2070,0.01,0.018333333333333333,0.09,0.01,0.009999999999999998,0.0,0.02,0.01,0.075,0.15,0.023333333333333334
2071,0.0,0.0,0.7175,0.0,0.005,0.0,0.0,0.0,0.03,0.0,0.0
2072,0.0,0.0,0.04,0.0,0.0,0.0,0.0,0.0,0.01,0.06,0.01
2073,0.0,0.0,0.1,0.0,0.0,0.0,0.04666666666666666,0.0,0.05,0.01,0.0
2074,0.47,0.02,0.016666666666666666,0.0,0.0,0.0025,0.02,0.0,0.02,0.06,0.0
2075,0.01,0.06016666666666667,0.06283333333333334,0.0,0.005,0.0,0.02333333333333333,0.006666666666666666,0.005,0.38266666666666665,0.01
2076,0.02,0.0,0.14,0.0,0.0,0.0,0.06,0.0,0.13,0.04,0.0
2077,0.0,0.0,0.033928571428571426,0.01,0.0,0.0,0.0,0.0,0.0,0.025,0.0
2078,0.02,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.04125,0.02,0.0
2079,0.02,0.0375,0.07166666666666666,0.0,0.01,0.0,0.064,0.03,0.07333333333333333,0.07,0.0
2080,0.0,0.0,0.01,0.0,0.01,0.0,0.0375,0.0,0.04,0.1,0.01
2081,0.01,0.04,0.04,0.0,0.01,0.01,0.03,0.01,0.06333333333333332,0.39,0.0
2082,0.96,0.015,0.0,0.0,0.0,0.0,0.01,0.0,0.025,0.0,0.0
2083,0.0,0.0,0.045,0.0,0.04666666666666666,0.015,0.0,0.01,0.03,0.03666666666666667,0.0
2084,0.0,0.0,0.005,0.0,0.0,0.0,0.0,0.0,0.03,0.01,0.02
2085,0.0,0.0125,0.06633333333333333,0.0,0.003333333333333333,0.01,0.02,0.0,0.08666666666666666,0.11666666666666665,0.0
2086,0.0,0.21566666666666667,0.12366666666666665,0.0,0.0,0.0,0.0,0.0,0.02,0.03,0.0
2087,0.0,0.0175,0.03,0.0,0.0,0.0,0.065,0.0,0.03,0.02,0.0
2088,0.0,0.0,0.01,0.02,0.0,0.0,0.03,0.0,0.0,0.056666666666666664,0.0
2089,0.0,0.0,0.01,0.0,0.0,0.0,0.01,0.01,0.5475,0.034,0.0
2090,0.05,0.0,0.095,0.01,0.0,0.01,0.03,0.01,0.10400000000000001,0.05,0.022000000000000002
2091,0.01,0.015,0.04,0.0,0.0,0.0,0.0,0.005,0.08,0.27,0.0
2092,0.0,0.03,0.04,0.01,0.01,0.0,0.03,0.0,0.08,0.09,0.0
2093,0.03,0.03333333333333333,0.015,0.05,0.0,0.0,0.04,0.01,0.04,0.16,0.0
2094,0.01,0.026666666666666665,0.075,0.01,0.02,0.0,0.06,0.015,0.06,0.17,0.0
2095,0.0,0.4211666666666667,0.3981190476190477,0.0,0.0,0.0,0.0,0.01,0.0,0.01,0.4136666666666666
2096,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.0
2097,0.0,0.025,0.02,0.03,0.0,0.0,0.01,0.0,0.0575,0.0,0.0
2098,0.0,0.0,0.01,0.0,0.01,0.0,0.02,0.0,0.04666666666666666,0.22,0.0
2099,0.0,0.005,0.005,0.0,0.0,0.0,0.04,0.0,0.02,0.01,0.0
2100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.08,0.0
2101,0.0,0.01,0.04,0.0,0.01,0.0,0.01,0.01,0.17,0.05,0.0
2102,0.04,0.01,0.04,0.0,0.015,0.0,0.05,0.0,0.18,0.27,0.0
2103,0.0,0.03166666666666666,0.015,0.0,0.01,0.0,0.07,0.03,0.0175,0.11,0.0
2104,0.03,0.05785714285714286,0.075,0.01,0.01,0.0,0.01,0.01,0.04,0.09,0.0
2105,0.04,0.02,0.01,0.0,0.0,0.0,0.02,0.0,0.01,0.03,0.01
2106,0.0,0.016666666666666666,0.05166666666666666,0.01,0.01,0.57,0.035,0.0,0.095,0.03,0.0
2107,0.17,0.03,0.02,0.0,0.01,0.0,0.0,0.02,0.0425,0.09,0.01
2108,0.02,0.2033333333333333,0.02,0.0,0.03,0.02,0.03,0.0,0.07,0.34,0.0
2109,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12,0.0,0.0
2110,0.0,0.02,0.01,0.01,0.0,0.0,0.01,0.0,0.008333333333333333,0.16,0.0
2111,0.0,0.0,0.02,0.0,0.0,0.0,0.01,0.0,0.03,0.05,0.0
2112,0.0,0.024,0.025,0.0,0.0,0.0,0.0,0.0,0.03,0.04,0.0
2113,0.0,0.02,0.02,0.01,0.02,0.01,0.008,0.0,0.03,0.09,0.0
2114,0.01,0.01,0.0,0.0,0.0,0.0,0.03,0.0,0.33,0.05,0.0
2115,0.02,0.02,0.15833333333333333,0.0,0.035,0.005,0.02,0.0325,0.02333333333333333,0.175,0.0
2116,0.01,0.01,0.05,0.0,0.03,0.0,0.01,0.065,0.07,0.25,0.01
2117,0.0,0.01,0.0,0.0,0.0,0.0,0.1559761904761905,0.01,0.06233333333333333,0.04,0.0
2118,0.0,0.0,0.02,0.0,0.0,0.01,0.0,0.0,0.02,0.075,0.0
2119,0.0,0.02,0.01,0.0,0.01,0.0,0.17,0.0,0.14,0.06,0.0
2120,0.01,0.0,0.18916666666666665,0.0,0.03,0.0,0.0,0.03,0.02,0.045,0.0
2121,0.01,0.01,0.0525,0.0,0.04,0.0,0.01,0.0,0.03,0.81,0.0
2122,0.02,0.045,0.045,0.0,0.05749999999999999,0.02,0.01,0.03,0.08166666666666667,0.12999999999999998,0.0
2123,0.0,0.0,0.01,0.02,0.01,0.0,0.01,0.01,0.0,0.08,0.01
2124,0.01,0.05,0.02,0.0,0.0,0.0,0.02,0.0,0.015,0.05,0.0
2125,1.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.03,0.0
2126,0.0,0.01,0.02,0.0,0.01,0.0,0.06,0.0,0.21533333333333332,0.0,0.0
2127,0.06,0.006,0.0225,0.0,0.0,0.0,0.02,0.01,0.01,0.03,0.0
2128,0.0,0.01,0.02,0.0,0.01,0.0,0.01,0.0,0.07,0.2,0.0
2129,0.0,0.01,0.6,0.0,0.02,0.0,0.01,0.0,0.04,0.0,0.0
2130,0.02,0.02,0.06166666666666667,0.0,0.01,0.0,0.035,0.0,0.10666666666666667,0.15285714285714286,0.0
2131,0.0,0.0,0.05,0.01,0.01,0.01,0.01,0.07,0.02333333333333333,0.13,0.0
2132,0.01,0.01,0.0525,0.0,0.04,0.0,0.01,0.0,0.03,0.81,0.0
2133,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.01,0.01,0.0
2134,0.0,0.0,0.03,0.0,0.01,0.0,0.04,0.0,0.09,0.0,0.0
2135,0.0,0.01,0.06,0.0,0.0,0.0,0.01,0.0,0.03,0.02,0.0
2136,0.98,0.01,0.025,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0
2137,0.96,0.02166666666666667,0.01,0.01,0.0,0.0,0.0,0.0,0.0,0.01,0.0
2138,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.07333333333333333,0.0,0.0
2139,0.0,0.01,0.01,0.0,0.0,0.0,0.0,0.0,0.0625,0.02,0.0
2140,0.01,0.0,0.02,0.01,0.0,0.01,0.01,0.0,0.02,0.03,0.0
2141,0.06,0.04333333333333333,0.0275,0.01,0.0,0.0,0.028333333333333335,0.01,0.07,0.11,0.006666666666666666
2142,0.06,0.045,0.5116666666666667,0.0,0.01,0.02,0.07,0.01,0.05,0.07333333333333333,0.013333333333333332
2143,0.0,0.002,0.02583333333333333,0.01,0.0,0.0,0.01,0.0,0.08,0.06,0.0
2144,0.01,0.0,0.01,0.0,0.0,0.0,0.04,0.0,0.030952380952380953,0.05,0.0
2145,0.0,0.0,0.02,0.0,0.0,0.0,0.04,0.01,0.0,0.12,0.0
2146,0.2,0.016666666666666666,0.03166666666666666,0.0,0.02,0.0,0.02,0.0,0.02,0.03,0.02
2147,0.0,0.02,0.025,0.01,0.0,0.01,0.0,0.01,0.06,0.0975,0.0
2148,0.02,0.0,0.01,0.0,0.0,0.0,0.0525,0.0,0.2,0.06666666666666667,0.0
2149,0.0,0.0,0.02,0.0,0.0,0.0,0.003333333333333333,0.005,0.01,0.03,0.003333333333333333
2150,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0
2151,0.0,0.0,0.03,0.0,0.0,0.0,0.01,0.0,0.04,0.0,0.0
2152,0.01,0.03,0.1433333333333333,0.03,0.02,0.02,0.04,0.01,0.09,0.07,0.01
2153,0.01,0.01,0.050666666666666665,0.0,0.0,0.0,0.03333333333333333,0.0,0.06,0.2816666666666666,0.02
2154,0.02,0.04,0.03,0.0,0.01,0.0,0.023333333333333334,0.0,0.05,0.4075,0.0
2155,0.04,0.10166666666666666,0.11133333333333333,0.0,0.0,0.015,0.07,0.01,0.11699999999999999,0.145,0.01
2156,0.0,0.01,0.01,0.0,0.0,0.0,0.01,0.0,0.04,0.01,0.0
2157,0.0,0.03,0.09,0.0,0.0,0.0,0.02,0.0,0.01,0.0,0.0
2158,0.98,0.01,0.0075,0.0,0.0,0.0,0.01,0.0,0.01,0.01,0.0
2159,0.02,0.07,0.03,0.0,0.01,0.005,0.01,0.01,0.02,0.10833333333333334,0.14666666666666667
2160,0.74,0.05,0.027999999999999997,0.0,0.006666666666666666,0.0,0.02,0.003333333333333333,0.060714285714285714,0.055,0.0
2161,0.0,0.01,0.015,0.01,0.0,0.0,0.01,0.0125,0.02,0.054000000000000006,0.0
2162,0.0,0.00375,0.025,0.0,0.01,0.0,0.08,0.01,0.106,0.05,0.0
2163,0.0,0.0,0.01,0.0,0.0,0.0,0.03,0.01,0.26,0.03,0.0
2164,0.02,0.02,0.12033333333333333,0.02,0.06333333333333332,0.003333333333333333,0.05,0.03,0.08333333333333331,0.12428571428571429,0.02
2165,0.0,0.0,0.015,0.0,0.0,0.0,0.03,0.0,0.01,0.0,0.0
2166,0.0,0.0,0.02,0.0,0.0,0.0,0.19,0.0,0.03,0.0,0.01
2167,0.0,0.01,0.003333333333333333,0.0,0.01,0.0,0.1,0.0,0.24,0.01,0.0
2168,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.06333333333333334,0.03,0.0
2169,0.0,0.0,0.04,0.0,0.02,0.0,0.04,0.0,0.01,0.04,0.0
2170,0.01,0.015,0.013333333333333332,0.0,0.03,0.03,0.05,0.0,0.05,0.08,0.0
2171,0.0,0.01,0.02733333333333333,0.0,0.01,0.0,0.04,0.0,0.057999999999999996,0.09,0.0
2172,0.9,0.02595238095238095,0.01,0.0,0.0,0.01,0.003333333333333333,0.0,0.0125,0.03,0.02
2173,0.85,0.018333333333333333,0.005,0.0,0.0,0.010666666666666666,0.0,0.0,0.0,0.01,0.0
